Year,Month,Match,Player Name,Club Name,country Name,Position,Jersey_No,Nationality,apperances,goals scored,goals assist,total shots,shots on target,fouls made,goals saved,goals conceded(stopped),total penalty,successful penalty,salary
2012,April,Club,Santiago Arias,Bayern Munich,NA,RB,84,Netherlands,8,7,2,60,46,1,10,10,7,3,9421.25
2012,May,Club,Santiago Arias,Bayern Munich,NA,RB,84,Netherlands,8,5,6,55,46,7,25,10,1,1,9421.25
2012,June,Club,Santiago Arias,Bayern Munich,NA,RB,84,Netherlands,8,6,5,73,46,0,13,12,6,2,9421.25
2012,July,Club,Santiago Arias,Bayern Munich,NA,RB,84,Netherlands,8,10,3,69,35,2,22,22,9,6,9421.25
2012,August,Club,Santiago Arias,Bayern Munich,NA,RB,84,Netherlands,8,5,8,58,50,7,19,23,1,1,9421.25
2012,September,Club,Santiago Arias,Bayern Munich,NA,RB,84,Netherlands,8,7,6,78,31,9,24,25,3,3,9421.25
2012,October,Club,Santiago Arias,Bayern Munich,NA,RB,84,Netherlands,8,5,6,60,49,1,10,17,3,1,9421.25
2012,November,Club,Santiago Arias,Bayern Munich,NA,RB,84,Netherlands,8,5,4,68,32,5,13,23,1,1,9421.25
2012,December,Club,Santiago Arias,Bayern Munich,NA,RB,84,Netherlands,8,5,5,61,41,7,17,14,3,1,9421.25
2010,January,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,8,7,60,30,8,20,29,2,1,10300.49
2010,February,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,7,5,65,34,5,28,20,0,0,10300.49
2010,March,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,7,7,63,34,9,11,21,0,0,10300.49
2010,April,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,7,6,74,46,4,26,25,2,0,10300.49
2010,May,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,7,4,79,32,14,10,29,0,0,10300.49
2010,June,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,10,3,72,38,12,30,29,4,3,10300.49
2010,July,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,7,8,55,44,9,29,10,0,0,10300.49
2010,August,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,7,3,56,39,8,30,18,0,0,10300.49
2010,September,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,7,8,50,34,13,30,27,0,0,10300.49
2010,October,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,7,7,56,35,14,27,12,0,0,10300.49
2010,November,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,7,3,76,36,12,14,24,0,0,10300.49
2010,December,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,7,8,60,48,5,25,22,0,0,10300.49
2011,January,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,5,1,70,41,4,22,17,3,0,13546.00
2011,February,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,4,8,53,39,2,10,17,3,2,13546.00
2011,March,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,4,5,67,30,0,14,23,4,2,13546.00
2011,April,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,3,3,55,46,0,22,19,2,1,13546.00
2011,May,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,4,1,50,34,4,28,30,5,2,13546.00
2011,June,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,4,2,77,46,2,20,25,5,2,13546.00
2011,July,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,5,3,63,43,4,22,12,5,3,13546.00
2011,August,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,2,1,71,34,1,27,16,2,0,13546.00
2011,September,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,3,1,54,35,5,30,21,2,1,13546.00
2011,October,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,2,3,70,45,8,23,16,2,0,13546.00
2011,November,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,2,5,69,49,9,18,22,1,0,13546.00
2011,December,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,2,2,70,35,9,27,18,1,0,13546.00
2012,January,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,4,4,68,41,7,25,17,4,2,12000.49
2012,February,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,3,1,53,43,5,26,11,2,1,12000.49
2012,March,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,5,4,62,39,7,24,21,7,3,12000.49
2012,April,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,9,7,69,34,9,29,20,9,7,12000.49
2012,May,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,6,2,74,50,2,21,24,9,4,12000.49
2012,June,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,8,3,63,33,10,14,26,7,6,12000.49
2012,July,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,2,4,64,37,6,28,28,1,0,12000.49
2012,August,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,8,1,59,31,8,26,28,8,6,12000.49
2012,September,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,4,2,61,39,6,19,21,7,2,12000.49
2012,October,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,4,5,67,46,7,23,21,10,2,12000.49
2012,November,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,6,2,71,40,9,30,23,6,4,12000.49
2012,December,International,SebastianGiovinco,NA,Belgium,F,45,Belgium,8,2,6,50,41,10,27,18,1,0,12000.49
2010,January,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,0,2,57,41,8,27,25,4,4,13546.00
2010,February,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,0,4,67,50,10,12,13,1,1,13546.00
2010,March,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,2,5,59,37,10,29,25,2,2,13546.00
2010,April,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,7,2,64,43,5,21,16,1,1,13546.00
2010,May,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,6,7,65,36,2,29,19,4,3,13546.00
2010,June,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,3,2,52,34,10,26,17,9,9,13546.00
2010,July,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,0,3,62,40,3,27,16,3,3,13546.00
2010,August,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,2,1,65,38,1,17,13,3,3,13546.00
2010,September,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,5,8,62,41,9,27,14,5,5,13546.00
2010,October,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,7,2,74,45,10,24,13,1,1,13546.00
2010,November,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,2,3,58,43,3,13,25,7,7,13546.00
2010,December,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,3,6,55,50,10,21,24,3,3,13546.00
2011,January,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,8,7,61,45,4,24,19,6,4,12000.49
2011,February,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,9,8,80,38,2,22,15,7,4,12000.49
2011,March,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,13,4,50,46,3,13,29,11,10,12000.49
2011,April,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,14,5,52,39,9,26,18,10,3,12000.49
2011,May,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,5,6,69,32,3,23,12,1,1,12000.49
2011,June,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,8,1,67,31,8,24,15,6,3,12000.49
2011,July,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,12,2,54,45,7,27,14,11,10,12000.49
2011,August,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,4,4,54,37,8,24,30,2,1,12000.49
2011,September,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,6,4,67,50,1,19,20,5,2,12000.49
2011,October,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,8,8,62,40,9,24,22,5,2,12000.49
2011,November,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,12,7,52,43,3,28,18,9,1,12000.49
2011,December,Club,SebastianGiovinco,Man City,NA,F,45,Belgium,8,5,5,67,34,1,25,24,2,1,12000.49
2012,January,Club,SebastianGiovinco,Bayern Leverkusan,NA,F,45,Belgium,8,8,8,56,43,9,30,26,5,4,10300.49
2012,February,Club,SebastianGiovinco,Bayern Leverkusan,NA,F,45,Belgium,8,4,1,80,48,1,21,11,3,0,10300.49
2012,March,Club,SebastianGiovinco,Bayern Leverkusan,NA,F,45,Belgium,8,8,3,70,49,0,21,13,7,4,10300.49
2012,April,Club,SebastianGiovinco,Bayern Leverkusan,NA,F,45,Belgium,8,8,4,77,43,9,16,20,6,4,10300.49
2012,May,Club,SebastianGiovinco,Bayern Leverkusan,NA,F,45,Belgium,8,8,5,66,44,8,25,21,10,4,10300.49
2012,June,Club,SebastianGiovinco,Bayern Leverkusan,NA,F,45,Belgium,8,7,4,65,35,0,19,11,3,3,10300.49
2012,July,Club,SebastianGiovinco,Bayern Leverkusan,NA,F,45,Belgium,8,12,3,74,34,6,12,20,10,8,10300.49
2012,August,Club,SebastianGiovinco,Bayern Leverkusan,NA,F,45,Belgium,8,9,1,78,36,5,13,21,6,5,10300.49
2012,September,Club,SebastianGiovinco,Bayern Leverkusan,NA,F,45,Belgium,8,6,6,73,30,10,13,27,5,2,10300.49
2012,October,Club,SebastianGiovinco,Bayern Leverkusan,NA,F,45,Belgium,8,11,4,68,36,8,29,10,7,7,10300.49
2012,November,Club,SebastianGiovinco,Bayern Leverkusan,NA,F,45,Belgium,8,9,3,80,39,2,30,22,7,5,10300.49
2012,December,Club,SebastianGiovinco,Bayern Leverkusan,NA,F,45,Belgium,8,6,6,78,44,7,22,22,6,2,10300.49
2010,January,International,Sergio Ramos,NA,England,CB,24,England,8,7,8,73,35,8,19,22,0,0,6616.99
2010,February,International,Sergio Ramos,NA,England,CB,24,England,8,7,4,67,46,3,20,19,0,0,6616.99
2010,March,International,Sergio Ramos,NA,England,CB,24,England,8,7,5,80,46,10,22,26,0,0,6616.99
2010,April,International,Sergio Ramos,NA,England,CB,24,England,8,7,6,76,38,12,10,13,0,0,6616.99
2010,May,International,Sergio Ramos,NA,England,CB,24,England,8,7,3,54,44,6,28,19,0,0,6616.99
2010,June,International,Sergio Ramos,NA,England,CB,24,England,8,7,7,76,46,7,23,28,0,0,6616.99
2010,July,International,Sergio Ramos,NA,England,CB,24,England,8,7,2,50,40,12,22,12,0,0,6616.99
2010,August,International,Sergio Ramos,NA,England,CB,24,England,8,7,3,57,34,23,14,23,0,0,6616.99
2010,September,International,Sergio Ramos,NA,England,CB,24,England,8,7,3,73,38,13,30,17,0,0,6616.99
2010,October,International,Sergio Ramos,NA,England,CB,24,England,8,7,2,67,49,10,27,11,0,0,6616.99
2010,November,International,Sergio Ramos,NA,England,CB,24,England,8,7,4,56,44,6,22,20,0,0,6616.99
2010,December,International,Sergio Ramos,NA,England,CB,24,England,8,7,7,69,40,9,10,24,0,0,6616.99
2011,January,International,Sergio Ramos,NA,England,CB,24,England,8,9,5,65,40,7,21,15,3,1,7899.00
2011,February,International,Sergio Ramos,NA,England,CB,24,England,8,5,4,71,47,8,17,22,4,3,7899.00
2011,March,International,Sergio Ramos,NA,England,CB,24,England,8,3,6,53,46,4,22,24,2,1,7899.00
2011,April,International,Sergio Ramos,NA,England,CB,24,England,8,3,2,73,46,3,19,10,2,1,7899.00
2011,May,International,Sergio Ramos,NA,England,CB,24,England,8,4,7,61,36,6,21,10,3,2,7899.00
2011,June,International,Sergio Ramos,NA,England,CB,24,England,8,4,8,79,34,6,10,25,5,2,7899.00
2011,July,International,Sergio Ramos,NA,England,CB,24,England,8,5,8,76,40,0,17,25,5,3,7899.00
2011,August,International,Sergio Ramos,NA,England,CB,24,England,8,5,1,78,40,1,14,14,4,3,7899.00
2011,September,International,Sergio Ramos,NA,England,CB,24,England,8,3,2,65,39,5,21,13,2,1,7899.00
2011,October,International,Sergio Ramos,NA,England,CB,24,England,8,2,4,54,36,0,23,21,2,0,7899.00
2011,November,International,Sergio Ramos,NA,England,CB,24,England,8,6,7,53,41,1,28,14,5,4,7899.00
2011,December,International,Sergio Ramos,NA,England,CB,24,England,8,2,3,50,33,2,23,14,1,0,7899.00
2012,January,International,Sergio Ramos,NA,England,CB,24,England,8,9,2,59,34,3,30,24,7,7,7366.99
2012,February,International,Sergio Ramos,NA,England,CB,24,England,8,7,1,76,49,1,22,12,5,5,7366.99
2012,March,International,Sergio Ramos,NA,England,CB,24,England,8,5,2,50,42,3,11,11,3,3,7366.99
2012,April,International,Sergio Ramos,NA,England,CB,24,England,8,6,6,62,48,6,28,13,10,4,7366.99
2012,May,International,Sergio Ramos,NA,England,CB,24,England,8,5,6,60,45,4,17,26,6,3,7366.99
2012,June,International,Sergio Ramos,NA,England,CB,24,England,8,4,2,77,48,7,20,24,6,2,7366.99
2012,July,International,Sergio Ramos,NA,England,CB,24,England,8,3,3,79,40,2,16,28,1,1,7366.99
2012,August,International,Sergio Ramos,NA,England,CB,24,England,8,6,8,72,50,3,13,11,10,4,7366.99
2012,September,International,Sergio Ramos,NA,England,CB,24,England,8,4,3,70,39,8,22,13,2,2,7366.99
2012,October,International,Sergio Ramos,NA,England,CB,24,England,8,3,1,76,38,9,25,23,1,1,7366.99
2012,November,International,Sergio Ramos,NA,England,CB,24,England,8,5,7,63,42,1,13,23,5,3,7366.99
2012,December,International,Sergio Ramos,NA,England,CB,24,England,8,5,8,65,44,10,22,10,3,3,7366.99
2010,January,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,5,4,79,39,3,28,25,0,0,7899.00
2010,February,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,1,3,71,34,8,28,17,2,0,7899.00
2010,March,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,5,8,75,34,6,20,29,5,4,7899.00
2010,April,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,6,3,79,49,5,28,21,0,0,7899.00
2010,May,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,4,8,66,48,3,26,17,1,1,7899.00
2010,June,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,2,1,76,45,1,22,16,8,8,7899.00
2010,July,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,7,3,61,33,8,14,26,6,2,7899.00
2010,August,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,1,4,75,37,6,12,13,0,0,7899.00
2010,September,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,5,4,73,42,7,10,15,7,7,7899.00
2010,October,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,2,1,68,30,3,30,22,10,10,7899.00
2010,November,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,6,5,71,33,4,17,10,5,5,7899.00
2010,December,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,6,6,52,42,1,22,30,6,6,7899.00
2011,January,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,9,6,60,34,6,11,24,3,1,7366.99
2011,February,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,5,6,51,44,3,30,24,4,3,7366.99
2011,March,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,11,8,63,39,0,17,10,9,9,7366.99
2011,April,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,11,2,64,44,0,21,25,9,2,7366.99
2011,May,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,6,4,51,30,3,18,26,2,1,7366.99
2011,June,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,7,3,53,33,10,24,28,1,0,7366.99
2011,July,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,12,2,51,46,6,10,10,6,5,7366.99
2011,August,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,7,1,80,49,1,20,22,2,2,7366.99
2011,September,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,12,5,50,44,1,26,30,8,5,7366.99
2011,October,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,12,2,65,36,3,17,10,8,5,7366.99
2011,November,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,7,3,69,49,4,15,12,4,3,7366.99
2011,December,Club,Sergio Ramos,Bayern Leverkusan,NA,CB,24,England,8,5,7,73,42,2,26,17,2,1,7366.99
2012,January,Club,Sergio Ramos,Man City,NA,CB,24,England,8,5,4,79,48,10,17,15,2,1,6616.99
2012,February,Club,Sergio Ramos,Man City,NA,CB,24,England,8,6,6,53,50,1,22,21,2,2,6616.99
2012,March,Club,Sergio Ramos,Man City,NA,CB,24,England,8,9,1,51,44,6,26,22,7,5,6616.99
2012,April,Club,Sergio Ramos,Man City,NA,CB,24,England,8,4,6,75,40,4,24,13,6,0,6616.99
2012,May,Club,Sergio Ramos,Man City,NA,CB,24,England,8,6,1,78,33,2,15,13,3,2,6616.99
2012,June,Club,Sergio Ramos,Man City,NA,CB,24,England,8,8,6,72,49,7,18,20,5,4,6616.99
2012,July,Club,Sergio Ramos,Man City,NA,CB,24,England,8,7,5,68,43,2,24,22,10,3,6616.99
2012,August,Club,Sergio Ramos,Man City,NA,CB,24,England,8,7,8,55,50,10,14,12,3,3,6616.99
2012,September,Club,Sergio Ramos,Man City,NA,CB,24,England,8,4,7,71,35,7,13,11,4,0,6616.99
2012,October,Club,Sergio Ramos,Man City,NA,CB,24,England,8,5,6,58,34,0,25,14,2,1,6616.99
2012,November,Club,Sergio Ramos,Man City,NA,CB,24,England,8,5,3,75,31,8,24,14,10,1,6616.99
2012,December,Club,Sergio Ramos,Man City,NA,CB,24,England,8,10,3,62,46,5,13,21,7,6,6616.99
2010,January,International,Sirigu,NA,Germany,GK,7,Germany,8,7,5,72,32,9,11,13,0,0,18765.14
2010,February,International,Sirigu,NA,Germany,GK,7,Germany,8,7,1,77,41,11,25,30,0,0,18765.14
2010,March,International,Sirigu,NA,Germany,GK,7,Germany,8,7,1,79,34,5,23,16,0,0,18765.14
2010,April,International,Sirigu,NA,Germany,GK,7,Germany,8,7,2,52,43,4,26,14,0,0,18765.14
2010,May,International,Sirigu,NA,Germany,GK,7,Germany,8,7,7,72,43,12,24,18,0,0,18765.14
2010,June,International,Sirigu,NA,Germany,GK,7,Germany,8,7,6,51,42,10,18,27,0,0,18765.14
2010,July,International,Sirigu,NA,Germany,GK,7,Germany,8,7,4,70,42,9,17,28,0,0,18765.14
2010,August,International,Sirigu,NA,Germany,GK,7,Germany,8,7,7,67,32,8,19,29,0,0,18765.14
2010,September,International,Sirigu,NA,Germany,GK,7,Germany,8,7,8,76,41,9,11,20,0,0,18765.14
2010,October,International,Sirigu,NA,Germany,GK,7,Germany,8,7,4,51,35,9,25,25,0,0,18765.14
2010,November,International,Sirigu,NA,Germany,GK,7,Germany,8,7,8,61,32,8,15,22,0,0,18765.14
2010,December,International,Sirigu,NA,Germany,GK,7,Germany,8,7,2,65,36,15,12,26,0,0,18765.14
2011,January,International,Sirigu,NA,Germany,GK,7,Germany,8,9,1,78,41,6,21,21,1,0,20000.00
2011,February,International,Sirigu,NA,Germany,GK,7,Germany,8,3,3,51,40,1,20,14,2,1,20000.00
2011,March,International,Sirigu,NA,Germany,GK,7,Germany,8,4,6,65,34,6,23,17,4,2,20000.00
2011,April,International,Sirigu,NA,Germany,GK,7,Germany,8,4,8,70,45,6,29,26,5,2,20000.00
2011,May,International,Sirigu,NA,Germany,GK,7,Germany,8,3,8,65,46,10,30,19,2,1,20000.00
2011,June,International,Sirigu,NA,Germany,GK,7,Germany,8,5,3,50,40,2,27,25,5,3,20000.00
2011,July,International,Sirigu,NA,Germany,GK,7,Germany,8,4,1,71,50,7,19,14,4,2,20000.00
2011,August,International,Sirigu,NA,Germany,GK,7,Germany,8,4,2,64,44,4,30,19,4,2,20000.00
2011,September,International,Sirigu,NA,Germany,GK,7,Germany,8,5,5,55,31,3,29,20,5,3,20000.00
2011,October,International,Sirigu,NA,Germany,GK,7,Germany,8,5,3,59,34,7,17,27,5,3,20000.00
2011,November,International,Sirigu,NA,Germany,GK,7,Germany,8,4,1,77,41,2,16,19,4,2,20000.00
2011,December,International,Sirigu,NA,Germany,GK,7,Germany,8,4,1,55,41,4,28,11,4,2,20000.00
2012,January,International,Sirigu,NA,Germany,GK,7,Germany,8,6,1,58,36,3,19,22,7,4,20020.14
2012,February,International,Sirigu,NA,Germany,GK,7,Germany,8,6,8,58,42,9,16,15,5,4,20020.14
2012,March,International,Sirigu,NA,Germany,GK,7,Germany,8,9,5,77,42,3,17,23,8,7,20020.14
2012,April,International,Sirigu,NA,Germany,GK,7,Germany,8,2,3,53,32,9,24,30,1,0,20020.14
2012,May,International,Sirigu,NA,Germany,GK,7,Germany,8,4,4,74,37,7,19,16,2,2,20020.14
2012,June,International,Sirigu,NA,Germany,GK,7,Germany,8,4,7,74,31,7,23,20,2,2,20020.14
2012,July,International,Sirigu,NA,Germany,GK,7,Germany,8,5,8,66,44,0,23,21,7,3,20020.14
2012,August,International,Sirigu,NA,Germany,GK,7,Germany,8,6,7,77,45,1,25,23,8,4,20020.14
2012,September,International,Sirigu,NA,Germany,GK,7,Germany,8,6,7,62,47,9,13,25,7,4,20020.14
2012,October,International,Sirigu,NA,Germany,GK,7,Germany,8,5,4,76,44,0,22,30,6,3,20020.14
2012,November,International,Sirigu,NA,Germany,GK,7,Germany,8,5,8,67,45,7,29,28,8,3,20020.14
2012,December,International,Sirigu,NA,Germany,GK,7,Germany,8,5,5,50,34,9,29,16,6,3,20020.14
2010,January,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,1,8,62,41,5,13,15,1,0,20000.00
2010,February,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,4,2,78,40,3,10,16,1,0,20000.00
2010,March,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,6,1,57,44,0,10,14,3,3,20000.00
2010,April,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,8,3,67,36,4,12,28,1,1,20000.00
2010,May,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,3,6,65,42,8,27,17,4,4,20000.00
2010,June,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,6,6,79,48,8,10,30,9,8,20000.00
2010,July,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,1,8,62,31,4,27,28,5,3,20000.00
2010,August,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,3,6,50,36,8,25,12,4,4,20000.00
2010,September,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,6,5,61,39,6,24,15,2,2,20000.00
2010,October,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,4,4,55,43,5,29,17,9,8,20000.00
2010,November,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,2,6,65,31,6,30,17,2,2,20000.00
2010,December,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,1,1,62,36,9,30,16,7,5,20000.00
2011,January,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,12,8,77,47,6,26,13,9,3,20020.14
2011,February,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,4,6,70,50,6,24,21,1,0,20020.14
2011,March,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,9,7,64,42,4,26,29,7,7,20020.14
2011,April,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,9,2,63,36,5,11,24,6,2,20020.14
2011,May,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,8,3,71,33,9,15,14,5,4,20020.14
2011,June,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,11,8,71,35,7,11,19,8,2,20020.14
2011,July,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,11,8,62,47,2,27,15,9,4,20020.14
2011,August,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,6,3,54,38,7,21,28,5,3,20020.14
2011,September,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,12,4,63,45,8,14,28,8,8,20020.14
2011,October,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,4,5,73,42,0,22,28,2,1,20020.14
2011,November,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,4,3,58,49,1,22,26,1,0,20020.14
2011,December,Club,Sirigu,Dortmund,NA,GK,7,Germany,8,11,2,80,30,7,26,18,8,6,20020.14
2012,January,Club,Sirigu,Swanswa City,NA,GK,7,Germany,8,5,8,56,44,8,21,19,9,1,18765.14
2012,February,Club,Sirigu,Swanswa City,NA,GK,7,Germany,8,7,6,73,45,0,20,29,7,3,18765.14
2012,March,Club,Sirigu,Swanswa City,NA,GK,7,Germany,8,5,8,67,49,9,19,26,1,1,18765.14
2012,April,Club,Sirigu,Swanswa City,NA,GK,7,Germany,8,6,7,66,41,4,10,26,7,2,18765.14
2012,May,Club,Sirigu,Swanswa City,NA,GK,7,Germany,8,8,4,61,31,4,22,11,10,4,18765.14
2012,June,Club,Sirigu,Swanswa City,NA,GK,7,Germany,8,6,3,55,44,2,14,11,4,2,18765.14
2012,July,Club,Sirigu,Swanswa City,NA,GK,7,Germany,8,5,2,66,42,5,14,21,2,1,18765.14
2012,August,Club,Sirigu,Swanswa City,NA,GK,7,Germany,8,7,7,60,47,8,29,25,10,3,18765.14
2012,September,Club,Sirigu,Swanswa City,NA,GK,7,Germany,8,9,5,59,47,3,12,28,10,5,18765.14
2012,October,Club,Sirigu,Swanswa City,NA,GK,7,Germany,8,4,8,52,37,9,29,12,1,0,18765.14
2012,November,Club,Sirigu,Swanswa City,NA,GK,7,Germany,8,8,4,64,37,10,24,13,8,4,18765.14
2012,December,Club,Sirigu,Swanswa City,NA,GK,7,Germany,8,6,7,68,40,2,26,12,7,2,18765.14
2010,January,International,Stephan,NA,Germany,LW,40,Germany,8,7,4,73,33,4,29,25,0,0,12316.70
2010,February,International,Stephan,NA,Germany,LW,40,Germany,8,7,3,76,45,5,16,14,0,0,12316.70
2010,March,International,Stephan,NA,Germany,LW,40,Germany,8,10,1,64,41,11,23,15,4,3,12316.70
2010,April,International,Stephan,NA,Germany,LW,40,Germany,8,7,3,68,45,15,27,23,0,0,12316.70
2010,May,International,Stephan,NA,Germany,LW,40,Germany,8,7,6,68,31,12,11,25,0,0,12316.70
2010,June,International,Stephan,NA,Germany,LW,40,Germany,8,7,5,55,40,12,28,28,0,0,12316.70
2010,July,International,Stephan,NA,Germany,LW,40,Germany,8,7,7,78,48,12,13,11,0,0,12316.70
2010,August,International,Stephan,NA,Germany,LW,40,Germany,8,7,8,51,34,12,22,23,0,0,12316.70
2010,September,International,Stephan,NA,Germany,LW,40,Germany,8,7,1,62,44,7,30,30,0,0,12316.70
2010,October,International,Stephan,NA,Germany,LW,40,Germany,8,7,2,69,35,9,11,29,0,0,12316.70
2010,November,International,Stephan,NA,Germany,LW,40,Germany,8,7,5,74,33,11,29,10,0,0,12316.70
2010,December,International,Stephan,NA,Germany,LW,40,Germany,8,7,6,52,36,13,27,28,0,0,12316.70
2011,January,International,Stephan,NA,Germany,LW,40,Germany,8,7,3,80,41,6,13,28,3,1,13000.00
2011,February,International,Stephan,NA,Germany,LW,40,Germany,8,6,5,77,37,5,21,29,5,4,13000.00
2011,March,International,Stephan,NA,Germany,LW,40,Germany,8,3,1,66,33,3,24,16,3,1,13000.00
2011,April,International,Stephan,NA,Germany,LW,40,Germany,8,2,5,74,35,4,22,17,5,0,13000.00
2011,May,International,Stephan,NA,Germany,LW,40,Germany,8,3,6,54,50,7,10,30,2,1,13000.00
